idImpianto;Gestore;Bandiera;Tipo Impianto;Nome Impianto;Indirizzo;Comune;Provincia;Latitudine;Longitudine;descCarburante
11945;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;CAORLE-SP. 54 VL. PANAMA 49;SP. 54 VL. PANAMA 49 30021;CAORLE;VE;4.56E+15;1.29E+16;Benzina
11945;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;CAORLE-SP. 54 VL. PANAMA 49;SP. 54 VL. PANAMA 49 30021;CAORLE;VE;4.56E+15;1.29E+16;Gasolio
11945;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;CAORLE-SP. 54 VL. PANAMA 49;SP. 54 VL. PANAMA 49 30021;CAORLE;VE;4.56E+15;1.29E+16;Hi-Q Diesel
11945;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;CAORLE-SP. 54 VL. PANAMA 49;SP. 54 VL. PANAMA 49 30021;CAORLE;VE;4.56E+15;1.29E+16;HiQ Perform+
11946;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;VENEZIA-FZ. MARGHERA VIA BRUNACCI 19;FZ. MARGHERA VIA BRUNACCI 19 30175;VENEZIA;VE;4.55E+16;1.22E+15;Benzina
11946;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;VENEZIA-FZ. MARGHERA VIA BRUNACCI 19;FZ. MARGHERA VIA BRUNACCI 19 30175;VENEZIA;VE;4.55E+16;1.22E+15;Gasolio
11947;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;MARTELLAGO-VIA OLMO 110 LOCALITA' OLMO;VIA OLMO  LOCALITA' OLMO 110 30030;MARTELLAGO;VE;4.55E+16;1.22E+15;Benzina
11947;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;MARTELLAGO-VIA OLMO 110 LOCALITA' OLMO;VIA OLMO  LOCALITA' OLMO 110 30030;MARTELLAGO;VE;4.55E+16;1.22E+15;Gasolio
11948;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;BASSANO DEL GRAPPA-VIA CA' REZZONICO 74;VIA CA' REZZONICO 74 36061;BASSANO DEL GRAPPA;VI;4.58E+14;1.17E+16;Benzina
11948;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;BASSANO DEL GRAPPA-VIA CA' REZZONICO 74;VIA CA' REZZONICO 74 36061;BASSANO DEL GRAPPA;VI;4.58E+14;1.17E+16;Gasolio
11950;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;SARCEDO-SP. NUOVA GASPARONA;SP. NUOVA GASPARONA S/N 36030;SARCEDO;VI;4.57E+15;1.15E+14;Benzina
11950;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;SARCEDO-SP. NUOVA GASPARONA;SP. NUOVA GASPARONA S/N 36030;SARCEDO;VI;4.57E+15;1.15E+14;Gasolio
11951;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;ROSSANO VENETO-S.S. 245 KM 47+330;S.S. 245 KM 47+330 S/N 36028;ROSSANO VENETO;VI;4.57E+16;1.18E+16;Benzina
11951;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;ROSSANO VENETO-S.S. 245 KM 47+330;S.S. 245 KM 47+330 S/N 36028;ROSSANO VENETO;VI;4.57E+16;1.18E+16;Gasolio
11952;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;BREGANZE-VIA VENEZIA 2/A;VIA VENEZIA 2/A 36042;BREGANZE;VI;4.57E+16;1.16E+16;Benzina
11952;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;BREGANZE-VIA VENEZIA 2/A;VIA VENEZIA 2/A 36042;BREGANZE;VI;4.57E+16;1.16E+16;Gasolio
11954;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;THIENE-VIA GOMBE SNC;VIA GOMBE SNC 36016;THIENE;VI;4.57E+15;1.15E+16;Benzina
11954;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;THIENE-VIA GOMBE SNC;VIA GOMBE SNC 36016;THIENE;VI;4.57E+15;1.15E+16;Gasolio
11954;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;THIENE-VIA GOMBE SNC;VIA GOMBE SNC 36016;THIENE;VI;4.57E+15;1.15E+16;Hi-Q Diesel
11954;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;THIENE-VIA GOMBE SNC;VIA GOMBE SNC 36016;THIENE;VI;4.57E+15;1.15E+16;HiQ Perform+
11955;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;SONA-VIA BOSCO 22 SS. 11;VIA BOSCO 22 SS. 11 22 37060;SONA;VR;4.54E+15;1.08E+16;Benzina
11955;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;SONA-VIA BOSCO 22 SS. 11;VIA BOSCO 22 SS. 11 22 37060;SONA;VR;4.54E+15;1.08E+16;Gasolio
11955;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;SONA-VIA BOSCO 22 SS. 11;VIA BOSCO 22 SS. 11 22 37060;SONA;VR;4.54E+15;1.08E+16;Hi-Q Diesel
11955;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;SONA-VIA BOSCO 22 SS. 11;VIA BOSCO 22 SS. 11 22 37060;SONA;VR;4.54E+15;1.08E+16;HiQ Perform+
11956;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;VERONA-VIALE DEL LAVORO 40;VIALE DEL LAVORO 40 37135;VERONA;VR;4.54E+15;1.10E+16;Benzina
11956;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;VERONA-VIALE DEL LAVORO 40;VIALE DEL LAVORO 40 37135;VERONA;VR;4.54E+15;1.10E+16;Gasolio
11957;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;CAPRINO VERONESE-VIA GIULIO SANDRI 8;VIA GIULIO SANDRI 8 37013;CAPRINO VERONESE;VR;4.56E+16;1.08E+16;Benzina
11957;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;CAPRINO VERONESE-VIA GIULIO SANDRI 8;VIA GIULIO SANDRI 8 37013;CAPRINO VERONESE;VR;4.56E+16;1.08E+16;Gasolio
11957;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;CAPRINO VERONESE-VIA GIULIO SANDRI 8;VIA GIULIO SANDRI 8 37013;CAPRINO VERONESE;VR;4.56E+16;1.08E+16;Hi-Q Diesel
11957;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;CAPRINO VERONESE-VIA GIULIO SANDRI 8;VIA GIULIO SANDRI 8 37013;CAPRINO VERONESE;VR;4.56E+16;1.08E+16;Gasolio artico
11957;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;CAPRINO VERONESE-VIA GIULIO SANDRI 8;VIA GIULIO SANDRI 8 37013;CAPRINO VERONESE;VR;4.56E+16;1.08E+16;HiQ Perform+
11958;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;LEGNAGO-VIA MANTOVANA 14/A;VIA MANTOVANA 14/A 37045;LEGNAGO;VR;4.52E+15;1.13E+16;Benzina
11958;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;LEGNAGO-VIA MANTOVANA 14/A;VIA MANTOVANA 14/A 37045;LEGNAGO;VR;4.52E+15;1.13E+16;Gasolio
11959;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;ILLASI-CORSO D. ALIGHIERI 14;CORSO D. ALIGHIERI 14 37031;ILLASI;VR;4.55E+15;1.12E+15;Benzina
11959;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;ILLASI-CORSO D. ALIGHIERI 14;CORSO D. ALIGHIERI 14 37031;ILLASI;VR;4.55E+15;1.12E+15;Gasolio
11959;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;ILLASI-CORSO D. ALIGHIERI 14;CORSO D. ALIGHIERI 14 37031;ILLASI;VR;4.55E+15;1.12E+15;Hi-Q Diesel
11959;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;ILLASI-CORSO D. ALIGHIERI 14;CORSO D. ALIGHIERI 14 37031;ILLASI;VR;4.55E+15;1.12E+15;HiQ Perform+
11960;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;POIANO-VIA COLONNELLO FINCATO 87;VIA COLONNELLO FINCATO 87 37030;VERONA;VR;4.55E+15;1.10E+16;Benzina
11960;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;POIANO-VIA COLONNELLO FINCATO 87;VIA COLONNELLO FINCATO 87 37030;VERONA;VR;4.55E+15;1.10E+16;Gasolio
11960;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;POIANO-VIA COLONNELLO FINCATO 87;VIA COLONNELLO FINCATO 87 37030;VERONA;VR;4.55E+15;1.10E+16;Hi-Q Diesel
11960;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;POIANO-VIA COLONNELLO FINCATO 87;VIA COLONNELLO FINCATO 87 37030;VERONA;VR;4.55E+15;1.10E+16;HiQ Perform+
11961;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;VERONA-VIA MEDIANA 9;VIA MEDIANA 9 37139;VERONA;VR;4.54E+15;1.09E+15;Benzina
11961;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;VERONA-VIA MEDIANA 9;VIA MEDIANA 9 37139;VERONA;VR;4.54E+15;1.09E+15;Gasolio
11961;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;VERONA-VIA MEDIANA 9;VIA MEDIANA 9 37139;VERONA;VR;4.54E+15;1.09E+15;Hi-Q Diesel
11961;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;VERONA-VIA MEDIANA 9;VIA MEDIANA 9 37139;VERONA;VR;4.54E+15;1.09E+15;HiQ Perform+
11962;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;BOVOLONE-VIA SAN PIERIN;VIA SAN PIERIN S/N 37051;BOVOLONE;VR;4.52E+16;1.11E+16;Benzina
11962;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;BOVOLONE-VIA SAN PIERIN;VIA SAN PIERIN S/N 37051;BOVOLONE;VR;4.52E+16;1.11E+16;Gasolio
11963;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;VERONA-STRADA PER ARBIZZANO LOC.PARONA;STRADA PER ARBIZZANO LOC.PARONA S/N 37124;VERONA;VR;4.55E+16;1.09E+16;Benzina
11963;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;VERONA-STRADA PER ARBIZZANO LOC.PARONA;STRADA PER ARBIZZANO LOC.PARONA S/N 37124;VERONA;VR;4.55E+16;1.09E+16;Gasolio
11965;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;SAN BONIFACIO-SP 38 PORCILIANA-SOAVE;SP 38 PORCILIANA-SOAVE S/N 37047;SAN BONIFACIO;VR;4.54E+16;1.12E+16;Benzina
11965;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;SAN BONIFACIO-SP 38 PORCILIANA-SOAVE;SP 38 PORCILIANA-SOAVE S/N 37047;SAN BONIFACIO;VR;4.54E+16;1.12E+16;Gasolio
11965;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;SAN BONIFACIO-SP 38 PORCILIANA-SOAVE;SP 38 PORCILIANA-SOAVE S/N 37047;SAN BONIFACIO;VR;4.54E+16;1.12E+16;Hi-Q Diesel
11965;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;SAN BONIFACIO-SP 38 PORCILIANA-SOAVE;SP 38 PORCILIANA-SOAVE S/N 37047;SAN BONIFACIO;VR;4.54E+16;1.12E+16;HiQ Perform+
11972;CARETTA FRANCO;Agip Eni;Altro;CARETTA FRANCO;VIA EUROPA 11 36030;SARCEDO;VI;4.57E+15;1.15E+16;Benzina
11972;CARETTA FRANCO;Agip Eni;Altro;CARETTA FRANCO;VIA EUROPA 11 36030;SARCEDO;VI;4.57E+15;1.15E+16;Benzina
11972;CARETTA FRANCO;Agip Eni;Altro;CARETTA FRANCO;VIA EUROPA 11 36030;SARCEDO;VI;4.57E+15;1.15E+16;Gasolio
11972;CARETTA FRANCO;Agip Eni;Altro;CARETTA FRANCO;VIA EUROPA 11 36030;SARCEDO;VI;4.57E+15;1.15E+16;Gasolio
11972;CARETTA FRANCO;Agip Eni;Altro;CARETTA FRANCO;VIA EUROPA 11 36030;SARCEDO;VI;4.57E+15;1.15E+16;GPL
11972;CARETTA FRANCO;Agip Eni;Altro;CARETTA FRANCO;VIA EUROPA 11 36030;SARCEDO;VI;4.57E+15;1.15E+16;Blue Super
11972;CARETTA FRANCO;Agip Eni;Altro;CARETTA FRANCO;VIA EUROPA 11 36030;SARCEDO;VI;4.57E+15;1.15E+16;Blue Diesel
11972;CARETTA FRANCO;Agip Eni;Altro;CARETTA FRANCO;VIA EUROPA 11 36030;SARCEDO;VI;4.57E+15;1.15E+16;Blue Diesel
11973;POLONIATO GUIDO;Esso;Strada Statale;STAZIONE DI SERVIZIO ESSO DI POLONIATO GUIDO;Statale 248 Schiavonesca-Marosticana, Km. 64, dir. Nervesa della Battaglia 31044;MONTEBELLUNA;TV;4.58E+14;1.20E+16;Benzina
11973;POLONIATO GUIDO;Esso;Strada Statale;STAZIONE DI SERVIZIO ESSO DI POLONIATO GUIDO;Statale 248 Schiavonesca-Marosticana, Km. 64, dir. Nervesa della Battaglia 31044;MONTEBELLUNA;TV;4.58E+14;1.20E+16;Benzina
11973;POLONIATO GUIDO;Esso;Strada Statale;STAZIONE DI SERVIZIO ESSO DI POLONIATO GUIDO;Statale 248 Schiavonesca-Marosticana, Km. 64, dir. Nervesa della Battaglia 31044;MONTEBELLUNA;TV;4.58E+14;1.20E+16;Gasolio
11973;POLONIATO GUIDO;Esso;Strada Statale;STAZIONE DI SERVIZIO ESSO DI POLONIATO GUIDO;Statale 248 Schiavonesca-Marosticana, Km. 64, dir. Nervesa della Battaglia 31044;MONTEBELLUNA;TV;4.58E+14;1.20E+16;Gasolio
11973;POLONIATO GUIDO;Esso;Strada Statale;STAZIONE DI SERVIZIO ESSO DI POLONIATO GUIDO;Statale 248 Schiavonesca-Marosticana, Km. 64, dir. Nervesa della Battaglia 31044;MONTEBELLUNA;TV;4.58E+14;1.20E+16;Gasolio Premium
11973;POLONIATO GUIDO;Esso;Strada Statale;STAZIONE DI SERVIZIO ESSO DI POLONIATO GUIDO;Statale 248 Schiavonesca-Marosticana, Km. 64, dir. Nervesa della Battaglia 31044;MONTEBELLUNA;TV;4.58E+14;1.20E+16;Gasolio Premium
11973;POLONIATO GUIDO;Esso;Strada Statale;STAZIONE DI SERVIZIO ESSO DI POLONIATO GUIDO;Statale 248 Schiavonesca-Marosticana, Km. 64, dir. Nervesa della Battaglia 31044;MONTEBELLUNA;TV;4.58E+14;1.20E+16;Gasolio artico
11973;POLONIATO GUIDO;Esso;Strada Statale;STAZIONE DI SERVIZIO ESSO DI POLONIATO GUIDO;Statale 248 Schiavonesca-Marosticana, Km. 64, dir. Nervesa della Battaglia 31044;MONTEBELLUNA;TV;4.58E+14;1.20E+16;Gasolio artico
11982;F.LLI CHIAPPERIN S.N.C. DI CHIAPPERIN GIOVANNI & MATTEO;Costantin;Altro;COSTANTIN;VIA G. MARCONI 9 35020;POZZONOVO;PD;4.52E+15;1.18E+16;Benzina
11982;F.LLI CHIAPPERIN S.N.C. DI CHIAPPERIN GIOVANNI & MATTEO;Costantin;Altro;COSTANTIN;VIA G. MARCONI 9 35020;POZZONOVO;PD;4.52E+15;1.18E+16;Gasolio
12010;ZECCHIN ANDREA & C. SNC;Total Erg;Altro;totalerg spa;VIA VICENZA 22 36043;CAMISANO VICENTINO;VI;4.55E+15;1.17E+16;Benzina
12010;ZECCHIN ANDREA & C. SNC;Total Erg;Altro;totalerg spa;VIA VICENZA 22 36043;CAMISANO VICENTINO;VI;4.55E+15;1.17E+16;Gasolio
12010;ZECCHIN ANDREA & C. SNC;Total Erg;Altro;totalerg spa;VIA VICENZA 22 36043;CAMISANO VICENTINO;VI;4.55E+15;1.17E+16;Excellium Diesel
12031;SCANAGATTA CARBURANTI S.R.L.;Pompe Bianche;Altro;SCANAGATTA;VIA DELL'INDUSTRIA KM 23+900 PIANEZZE SAN LORENZO  36060;PIANEZZE;VI;4.57E+16;1.17E+16;Benzina
12031;SCANAGATTA CARBURANTI S.R.L.;Pompe Bianche;Altro;SCANAGATTA;VIA DELL'INDUSTRIA KM 23+900 PIANEZZE SAN LORENZO  36060;PIANEZZE;VI;4.57E+16;1.17E+16;Benzina
12031;SCANAGATTA CARBURANTI S.R.L.;Pompe Bianche;Altro;SCANAGATTA;VIA DELL'INDUSTRIA KM 23+900 PIANEZZE SAN LORENZO  36060;PIANEZZE;VI;4.57E+16;1.17E+16;Gasolio
12031;SCANAGATTA CARBURANTI S.R.L.;Pompe Bianche;Altro;SCANAGATTA;VIA DELL'INDUSTRIA KM 23+900 PIANEZZE SAN LORENZO  36060;PIANEZZE;VI;4.57E+16;1.17E+16;Gasolio
12031;SCANAGATTA CARBURANTI S.R.L.;Pompe Bianche;Altro;SCANAGATTA;VIA DELL'INDUSTRIA KM 23+900 PIANEZZE SAN LORENZO  36060;PIANEZZE;VI;4.57E+16;1.17E+16;Metano
12051;CIMA SERVIZI S.R.L.;Energyca;Altro;ENERGYCA REFRONTOLO;Via Crevada 32/C 31020;REFRONTOLO;TV;4.59E+15;1.22E+16;Benzina
12051;CIMA SERVIZI S.R.L.;Energyca;Altro;ENERGYCA REFRONTOLO;Via Crevada 32/C 31020;REFRONTOLO;TV;4.59E+15;1.22E+16;Gasolio
12051;CIMA SERVIZI S.R.L.;Energyca;Altro;ENERGYCA REFRONTOLO;Via Crevada 32/C 31020;REFRONTOLO;TV;4.59E+15;1.22E+16;Metano
12051;CIMA SERVIZI S.R.L.;Energyca;Altro;ENERGYCA REFRONTOLO;Via Crevada 32/C 31020;REFRONTOLO;TV;4.59E+15;1.22E+16;GPL
12052;CIMA SERVIZI S.R.L.;Energyca;Altro;Energyca Mansuè;VIA PORTOBUFFOLE' 16/C 31040;MANSUE';TV;4.58E+15;1.25E+16;Benzina
12052;CIMA SERVIZI S.R.L.;Energyca;Altro;Energyca Mansuè;VIA PORTOBUFFOLE' 16/C 31040;MANSUE';TV;4.58E+15;1.25E+16;Gasolio
12052;CIMA SERVIZI S.R.L.;Energyca;Altro;Energyca Mansuè;VIA PORTOBUFFOLE' 16/C 31040;MANSUE';TV;4.58E+15;1.25E+16;Metano
12084;GESTIONI EUROPA - SOCIETA' PER AZIONI;Total Erg;Altro;PONTE DI PIAVE;VIA POSTUMIA  31047;PONTE DI PIAVE;TV;4.57E+15;1.25E+16;Benzina
12084;GESTIONI EUROPA - SOCIETA' PER AZIONI;Total Erg;Altro;PONTE DI PIAVE;VIA POSTUMIA  31047;PONTE DI PIAVE;TV;4.57E+15;1.25E+16;Gasolio
12085;AVER S.R.L.;Pompe Bianche;Altro;aver;via roma 110 36050;BRESSANVIDO;VI;4.56E+16;1.16E+16;Benzina
12085;AVER S.R.L.;Pompe Bianche;Altro;aver;via roma 110 36050;BRESSANVIDO;VI;4.56E+16;1.16E+16;Gasolio
12146;L'ALBA - SOCIETA' COOPERATIVA SOCIALE;Pompe Bianche;Altro;"STAZIONE DI SERVIZIO ""PIT STOP""";VIA COLLOREDO 81 36040;SOSSANO;VI;4.53E+15;1.15E+16;Benzina
12146;L'ALBA - SOCIETA' COOPERATIVA SOCIALE;Pompe Bianche;Altro;"STAZIONE DI SERVIZIO ""PIT STOP""";VIA COLLOREDO 81 36040;SOSSANO;VI;4.53E+15;1.15E+16;Gasolio
12146;L'ALBA - SOCIETA' COOPERATIVA SOCIALE;Pompe Bianche;Altro;"STAZIONE DI SERVIZIO ""PIT STOP""";VIA COLLOREDO 81 36040;SOSSANO;VI;4.53E+15;1.15E+16;GPL
12151;GIRARDI FRANCO;Tamoil;Altro;Tamoil Vedelago;Via Corriva - Casacorba di Vedelago 54/a ;VEDELAGO;TV;4.57E+15;1.20E+16;Benzina
12151;GIRARDI FRANCO;Tamoil;Altro;Tamoil Vedelago;Via Corriva - Casacorba di Vedelago 54/a ;VEDELAGO;TV;4.57E+15;1.20E+16;Gasolio
12151;GIRARDI FRANCO;Tamoil;Altro;Tamoil Vedelago;Via Corriva - Casacorba di Vedelago 54/a ;VEDELAGO;TV;4.57E+15;1.20E+16;Benzina WR 100
12175;ENERCOM DI POLETTO SABRINA  &  C. S.A.S.;Costantin;Altro;Costantin Merlara;VIA ZURLARA 297 35040;MERLARA;PD;4.52E+15;1.14E+16;Benzina
12175;ENERCOM DI POLETTO SABRINA  &  C. S.A.S.;Costantin;Altro;Costantin Merlara;VIA ZURLARA 297 35040;MERLARA;PD;4.52E+15;1.14E+16;Benzina
12175;ENERCOM DI POLETTO SABRINA  &  C. S.A.S.;Costantin;Altro;Costantin Merlara;VIA ZURLARA 297 35040;MERLARA;PD;4.52E+15;1.14E+16;Gasolio
12175;ENERCOM DI POLETTO SABRINA  &  C. S.A.S.;Costantin;Altro;Costantin Merlara;VIA ZURLARA 297 35040;MERLARA;PD;4.52E+15;1.14E+16;Gasolio
12191;GAZZO ROBERTO;Retitalia;Altro;RETITALIA;VIA A. DE GASPERI 200 37035;SAN GIOVANNI ILARIONE;VR;4.55E+14;1.12E+16;Benzina
12191;GAZZO ROBERTO;Retitalia;Altro;RETITALIA;VIA A. DE GASPERI 200 37035;SAN GIOVANNI ILARIONE;VR;4.55E+14;1.12E+16;Benzina
12191;GAZZO ROBERTO;Retitalia;Altro;RETITALIA;VIA A. DE GASPERI 200 37035;SAN GIOVANNI ILARIONE;VR;4.55E+14;1.12E+16;Gasolio
12191;GAZZO ROBERTO;Retitalia;Altro;RETITALIA;VIA A. DE GASPERI 200 37035;SAN GIOVANNI ILARIONE;VR;4.55E+14;1.12E+16;Gasolio
12191;GAZZO ROBERTO;Retitalia;Altro;RETITALIA;VIA A. DE GASPERI 200 37035;SAN GIOVANNI ILARIONE;VR;4.55E+14;1.12E+16;GPL
12193;BENEDETTI LUIGI;Pompe Bianche;Altro;OIL ITALIA;VIA LAMBERTO CHISINI 19 - 23 31053;PIEVE DI SOLIGO;TV;4.59E+16;1.22E+16;Benzina
12193;BENEDETTI LUIGI;Pompe Bianche;Altro;OIL ITALIA;VIA LAMBERTO CHISINI 19 - 23 31053;PIEVE DI SOLIGO;TV;4.59E+16;1.22E+16;Gasolio
12230;GOBBO MAURO;Agip Eni;Altro;Stazione di servizio Eni di Gobbo Mauro;VIALE BATTAGLIONE VAL LEOGRA 98 36100;VICENZA;VI;4.55E+15;1.15E+16;Benzina
12230;GOBBO MAURO;Agip Eni;Altro;Stazione di servizio Eni di Gobbo Mauro;VIALE BATTAGLIONE VAL LEOGRA 98 36100;VICENZA;VI;4.55E+15;1.15E+16;Benzina
12230;GOBBO MAURO;Agip Eni;Altro;Stazione di servizio Eni di Gobbo Mauro;VIALE BATTAGLIONE VAL LEOGRA 98 36100;VICENZA;VI;4.55E+15;1.15E+16;Gasolio
12230;GOBBO MAURO;Agip Eni;Altro;Stazione di servizio Eni di Gobbo Mauro;VIALE BATTAGLIONE VAL LEOGRA 98 36100;VICENZA;VI;4.55E+15;1.15E+16;Gasolio
12230;GOBBO MAURO;Agip Eni;Altro;Stazione di servizio Eni di Gobbo Mauro;VIALE BATTAGLIONE VAL LEOGRA 98 36100;VICENZA;VI;4.55E+15;1.15E+16;Blue Diesel
12230;GOBBO MAURO;Agip Eni;Altro;Stazione di servizio Eni di Gobbo Mauro;VIALE BATTAGLIONE VAL LEOGRA 98 36100;VICENZA;VI;4.55E+15;1.15E+16;Blue Diesel
12239;F.LLI ZOCCA DANIELE E SANTE S.N.C.;Tamoil;Altro;Stazione di servizio F.lli Zocca Daniele e Sante s.n.c.;VIA DE GASPERI 37 37012;BUSSOLENGO;VR;4.55E+15;1.08E+16;Benzina
12239;F.LLI ZOCCA DANIELE E SANTE S.N.C.;Tamoil;Altro;Stazione di servizio F.lli Zocca Daniele e Sante s.n.c.;VIA DE GASPERI 37 37012;BUSSOLENGO;VR;4.55E+15;1.08E+16;Gasolio
12240;CARBOGNIN MARIA LUIGIA;Agip Eni;Altro;eni;via camillo benso di cavour 12 36053;GAMBELLARA;VI;4.55E+15;1.13E+15;Benzina
12240;CARBOGNIN MARIA LUIGIA;Agip Eni;Altro;eni;via camillo benso di cavour 12 36053;GAMBELLARA;VI;4.55E+15;1.13E+15;Gasolio
12257;F.LLI VIANELLO S.R.L.;Pompe Bianche;Altro;Staz. F.lli Vianello S.r.l.-Via Riviera del Brenta, 13 - Fiesso d'Artico (Ve);VIA RIVIERA DEL BRENTA 13 30032;FIESSO D'ARTICO;VE;4.54E+16;1.20E+16;Benzina
12257;F.LLI VIANELLO S.R.L.;Pompe Bianche;Altro;Staz. F.lli Vianello S.r.l.-Via Riviera del Brenta, 13 - Fiesso d'Artico (Ve);VIA RIVIERA DEL BRENTA 13 30032;FIESSO D'ARTICO;VE;4.54E+16;1.20E+16;Benzina
12257;F.LLI VIANELLO S.R.L.;Pompe Bianche;Altro;Staz. F.lli Vianello S.r.l.-Via Riviera del Brenta, 13 - Fiesso d'Artico (Ve);VIA RIVIERA DEL BRENTA 13 30032;FIESSO D'ARTICO;VE;4.54E+16;1.20E+16;Gasolio
12257;F.LLI VIANELLO S.R.L.;Pompe Bianche;Altro;Staz. F.lli Vianello S.r.l.-Via Riviera del Brenta, 13 - Fiesso d'Artico (Ve);VIA RIVIERA DEL BRENTA 13 30032;FIESSO D'ARTICO;VE;4.54E+16;1.20E+16;Gasolio
12260;CARBURANTI ALBERTINI DI ALBERTINI CAROLINA;San Marco Petroli;Altro;CARBURANTI ALBERTINI SMP;LOCALITA' MADONNINA  DI PRABIANO 14, 37069  ;VILLAFRANCA DI VERONA;VR;4.54E+16;1.08E+15;Benzina
12260;CARBURANTI ALBERTINI DI ALBERTINI CAROLINA;San Marco Petroli;Altro;CARBURANTI ALBERTINI SMP;LOCALITA' MADONNINA  DI PRABIANO 14, 37069  ;VILLAFRANCA DI VERONA;VR;4.54E+16;1.08E+15;Benzina
12260;CARBURANTI ALBERTINI DI ALBERTINI CAROLINA;San Marco Petroli;Altro;CARBURANTI ALBERTINI SMP;LOCALITA' MADONNINA  DI PRABIANO 14, 37069  ;VILLAFRANCA DI VERONA;VR;4.54E+16;1.08E+15;Gasolio
12260;CARBURANTI ALBERTINI DI ALBERTINI CAROLINA;San Marco Petroli;Altro;CARBURANTI ALBERTINI SMP;LOCALITA' MADONNINA  DI PRABIANO 14, 37069  ;VILLAFRANCA DI VERONA;VR;4.54E+16;1.08E+15;Gasolio
12269;PINESE GIUSEPPE;Pompe Bianche;Altro;PINESE;VIA XVIII GIUGNO 1918 2 31058;SUSEGANA;TV;4.58E+15;1.22E+16;Benzina
12269;PINESE GIUSEPPE;Pompe Bianche;Altro;PINESE;VIA XVIII GIUGNO 1918 2 31058;SUSEGANA;TV;4.58E+15;1.22E+16;Gasolio
12272;MENEGHINI FULVIO;Agip Eni;Altro;ENI;VIA S.GIOVANNI  36045;LONIGO;VI;4.54E+15;1.14E+16;Benzina
12272;MENEGHINI FULVIO;Agip Eni;Altro;ENI;VIA S.GIOVANNI  36045;LONIGO;VI;4.54E+15;1.14E+16;Benzina
12272;MENEGHINI FULVIO;Agip Eni;Altro;ENI;VIA S.GIOVANNI  36045;LONIGO;VI;4.54E+15;1.14E+16;Gasolio
