idImpianto;Gestore;Bandiera;Tipo Impianto;Nome Impianto;Indirizzo;Comune;Provincia;Latitudine;Longitudine
6715;SERVIZI & GESTIONI ITALIA srl;Q8;Altro;VALLE DEI MADDALONI VIA SANNITICA 47;VIA SANNITICA 47 81020;VALLE DI MADDALONI;CE;41.07586625;14.41621068
15372;FONTANA NICOLA;Pompe Bianche;Altro;Fontana Nicola;Via Provinciale 127 81030;VILLA DI BRIANO;CE;40.99955617;14.15180415
20165;C.T.P. PETROLI S.R.L.;Esso;Altro;AREA DI SERVIZIO ESSO di CTP PETROLI SRL;VIA SANTA MARIA A CUBITO  81039;VILLA LITERNO;CE;41.02033276;14.07157928
39861;FABOZZI CARBURANTI SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;Esso;Altro;"Area Servizio ""ESSO FABOZZI"" Villa Literno";VIA DELLE DUNE SNC 81039;VILLA LITERNO;CE;40.99325199;14.00419749
12418;TURCO ANTONIO;Pompe Bianche;Altro;CARBURANTI TURCO;CORSO UMBERTO I 280 81039;VILLA LITERNO;CE;41.00380889;14.08432379
19146;COVIELLO NICOLA;Pompe Bianche;Altro;Coviello carburanti;Corso Umberto I 7 81039;VILLA LITERNO;CE;41.01242168;14.07721058
20406;GUAGLIONE VINCENZO;Api-Ip;Altro;guaglione;CORSO UMBERTO I 150 81039;VILLA LITERNO;CE;41.00860854;14.08011638
28304;DAMA PETROLI - SOCIETA' A RESPONSABILITA' LIMITATA;Q8;Altro;Q8 - LA BLU';via V. Emanuele III  154 81039;VILLA LITERNO;CE;41.01023729;14.070757
19108;D. & B. S.A.S. DI DOMENICO IANNARELLA;Q8;Altro;Q8 D&B CARBURANTI;VIA DELLE DUNE 3 81039;VILLA LITERNO;CE;41.00130049;14.03702371
14511;C.T.P. PETROLI S.R.L.;Api-Ip;Altro;stazione ip ctp petroli srl;VIA AVERSA 24 81039;VILLA LITERNO;CE;41.01272496;14.07870591
32433;"STAZIONE DI SERVIZIO ""ESSO"" DI  DELLA MEDAGLIA ANIELLO";Esso;Strada Statale;ESSO ;Statale 7 Via Appia, Km. 199+87, dir. VITULAZIO 81041;VITULAZIO;CE;41.12257378;14.19957429
22262;TRAGEN S.R.L.;Pompe Bianche;Altro;Gaffoil Vitulazio;Stada Statale Appia Km. 195,400 snc 81041;VITULAZIO;CE;41.15080568;14.17789601
13489;ROTOLI MARIA CONCETTA;Api-Ip;Strada Statale;IP ROTOLI MARIA CONCETTA;Statale 7 Via Appia, Km. 194+940, dir. sud 81050;VITULAZIO;CE;41.15553169;14.17655759
30154;FLORIO MICHELE;Retitalia;Altro;RETEITALIA; S.S.84 KM 56+825 LOC. SELVA SNC 66040;ALTINO;CH;42.11452873;14.34251659
39532;VALENTINIANI ANGELA;Retitalia;Strada Statale;Retitalia;84 Frentana, Km. 56, Altino 66040;ALTINO;CH;42.11776297;14.36046707
5935;GESTIONI EUROPA - SOCIETA' PER AZIONI;Total Erg;Altro;ATESSA;Via Colle Pietre 87 66040;ATESSA;CH;42.12904487;14.43229386
5936;GESTIONI EUROPA S.p.A.;Total Erg;Altro;ATESSA;Via Antonio Gramsci / SP MONTEMARCONE 84 66041;ATESSA;CH;42.075043;14.44645412
14509; BOSCHETTI ANTONIO ;Pompe Bianche;Altro;BOSCHETTI ANTONIO;VIA P. GOBETTI 21 66040;ATESSA;CH;42.06632598;14.45275739
21831;D. & D. S.A.S. DI D'ONOFRIO ANGELO & C.;Pompe Bianche;Altro;D&Dsas;S.p ex S.s 154 km5+874  66041;ATESSA;CH;42.12769207;14.41176452
27045;BERARDI DANIELE;Api-Ip;Altro;DISTRIBUTORE IP di BERARDI DANIELE;VIA MADONNA A MARE 06 66041;ATESSA;CH;42.07006171;14.46152833
39773;CIALINI GIACOMO;Agip Eni;Altro;Eni ; SP MARRUCINA SNC 66041;ATESSA;CH;42.08795936;14.44607466
9084;TRADE INVEST S.R.L.;Pompe Bianche;Strada Statale;RES;Statale 652 di Fondo Valle Sangro, Km. 67+537, dir. villa santa maria 66041;ATESSA;CH;42.13302725;14.40960199
4302;SELF AREA AGIP S.N.C. DI DONATUCCI NICOLA GIANNI E C.;Agip Eni;Strada Statale;ENI;Statale 81 Piceno Aprutina, Km. 153+700, dir. MARE 66011;BUCCHIANICO;CH;42.29572439;14.15899649
8795;SULPIZIO  GUIDO;Agip Eni;Altro;eni;via santa chiara   66011;BUCCHIANICO;CH;42.30127919;14.18096915
22116;PRIMANTE MASSIMO;Pompe Bianche;Altro;area di servizio Primante Massimo;STRADA PROVINCIALE PER CRECCHIO - VIA VALLI  66010;CANOSA SANNITA;CH;42.29273508;14.30667515
22554;DI SARIO S.R.L.;Pompe Bianche;Altro;Di Sario srl;VIA VERSO TOLLO 67 66010;CANOSA SANNITA;CH;42.30228832;14.30567188
32228;CECCHINI MARGHERITA;Esso;Altro;FUEL TRADING SRL;VIA SANTA LUCIA 24 66050;CARUNCHIO;CH;41.91698403;14.53205949
4565;ADRIATICA S.R.L.;Pompe Bianche;Strada Statale;PORTOBELLO;Statale 16 Adriatica, Km. 503+195, dir. SUD 66021;CASALBORDINO;CH;42.17070537;14.63908007
21600;D'AMARIO GIOVANNI;Total Erg;Altro;Totalerg D'Amario Giovanni ;VIA DEI TIGLI 196 66021;CASALBORDINO;CH;42.15575617;14.60823432
31139;IP SERVICES S.R.L.;Api-Ip;Altro;CASALINCONTRA - VIA CAPPELLE;VIA CAPPELLE - (S.P. 44)  66012;CASALINCONTRADA;CH;42.29621786;14.1282
23069;DE SIMONE GIUSEPPE;Pompe Bianche;Strada Statale;DS CARBURANTI;Statale 84 Frentana, Km. 48,700, dir. SUD 66043;CASOLI;CH;42.11734487;14.29057008
27305;PETROLBITUMI - SOCIETA A RESPONSABILITA LIMITATA;Agip Eni;Altro;Eni;CONTRADA CIPOLLARO SNC 66043;CASOLI;CH;42.11525234;14.25789439
9673;DI SANTO SABINA;Pompe Bianche;Altro;RES;VIA SELVA PIANA 70 66043;CASOLI;CH;42.12129137;14.30298829
14770;TRADE INVEST S.R.L.;Pompe Bianche;Altro;RES;VIA SELVA PIANA 96 66043;CASOLI;CH;42.12453066;14.30375953
9435;FRANCESCHINI S.A.S. DI FRANCESCHINI DAVIDE & C.;Agip Eni;Strada Statale;eni di frenceschini;Statale 84 Frentana, Km. 72+320, dir. castel frentano 66032;CASTEL FRENTANO;CH;42.19269988;14.36933666
39408;MAGNACCA EMILIO;Api-Ip;Altro;distributore api ip;largo don luigi sturzo 0 66033;CASTIGLIONE MESSER MARINO;CH;41.86811133;14.44746673
22185;DONATELLI ERMINIA;Esso;Altro;ESSO 47132;Largo San Rocco   66033;CASTIGLIONE MESSER MARINO;CH;41.86810538;14.45280352
26113;ENI FUEL S.P.A.;Agip Eni;Altro;26585 CHIETI ;EX SS TIBURTINA SNC 66100;CHIETI;CH;42.33139219;14.11521882
37292;SARNI S.R.L.;Q8;Autostradale;BRECCIAROLA NORD;Autostrada A25 ROMA-PESCARA, Km. 174+800, dir. nord 66010;CHIETI;CH;42.32567774;14.08597201
37345;SARNI S.R.L.;Q8;Autostradale;BRECCIAROLA SUD;Autostrada A25 ROMA-PESCARA, Km. 174+800, dir. SUD 66010;CHIETI;CH;42.3255072;14.08764705
6667;SERVIZI & GESTIONI ITALIA srl;Q8;Altro;CHIETI S.P. 656 VALPESCARA-CHIETI KM 0+295;S.P. 656 VALPESCARA-CHIETI KM 0+295 SNC 66100;CHIETI;CH;42.38873546;14.15877079
24495;IP SERVICES S.R.L.;Api-Ip;Strada Statale;CHIETI SCALO;Statale 5 Via Tiburtina Valeria, Km. KM 216,366, dir. PESCARA 66100;CHIETI;CH;42.33311983;14.12173563
10503;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;CHIETI VIA ERASMO PIAGGIO;VIA ERASMO PIAGGIO  66100;CHIETI;CH;42.3627296;14.13637817
21049;PETROLIFERA ADRIATICA S.P.A.;Retitalia;Altro;DISTRIB. Retitalia via Madonna degli Angeli - CHIETI;via Madonna degli Angeli 206 66100;CHIETI;CH;42.34928539;14.16152616
22969;PETROLIFERA ADRIATICA S.P.A.;Retitalia;Altro;distributore Retitalia Caramanico;VIA M. DA CARAMANICO SNC 66100;CHIETI;CH;42.35854197;14.14063901
23585;DI PASQUALE ANNA;Agip Eni;Altro;eni;srtada della pace  66100;CHIETI;CH;42.33249267;14.15979445
16074;IMPIANTI CARBURANTI S.N.C. DI SANTOLERI C. & C.;Agip Eni;Altro;eni station;VIALE BENEDETTO CROCE 270/B 66013;CHIETI;CH;42.3641674;14.14132969
9935;D.C.B. S.A.S. DI DI CECCO BRUNO & C.;Esso;Strada Statale;ESSO;Statale 649 di Fondo Valle Alento, Km. 1+212, dir. FRANCAVILLA 66100;CHIETI;CH;42.42005725;14.26653296
37132;SCHIAZZA GIANCARLO;Esso;Altro;ESSO;VIA ABRUZZO  375 66100;CHIETI;CH;42.34961596;14.13678914
26891;FINOCCHIO  IGOR;Esso;Strada Statale;FINOCCHIO IGOR;Statale 5 Via Tiburtina Valeria, Km. 228, dir. Roma 66100;CHIETI;CH;42.32566584;14.09963116
15847;FUTURO PULITO - S.N.C. DI FRANCESCO CAPONE E GIANFRANCA D'AMICO;Esso;Altro;FUTURO PULITO SNC;Via Colle dell'Ara, 66100  ;CHIETI;CH;42.36354787;14.15243447
32572;GIULIANI PIERPAOLO;Pompe Bianche;Altro;GIULIANI PIERPAOLO;VIALE ABRUZZO 463 66100;CHIETI;CH;42.34729883;14.13616754
28575;ITALA PETROLI S.R.L.;Api-Ip;Altro;IP-CHIETI- VIA MAIELLA;VIA MAIELLA 306 66100;CHIETI;CH;42.34123543;14.1698206
35018;PETACCIA TERESA;Api-Ip;Altro;petaccia teresa;via dei frentani 375 66100;CHIETI;CH;42.3913947;14.19832237
6292;PETROLBITUMI - SOCIETA A RESPONSABILITA LIMITATA;Pompe Bianche;Altro;Più;VIA MASCI SNC 66100;CHIETI;CH;42.3617846;14.19981578
37187;BRECCIAROLA ENERGY S.R.L.;Pompe Bianche;Altro;PORTOBELLO;via Aterno km 215 . 66021;CHIETI;CH;42.32854415;14.10722584
9569;AMBROSINI NICOLA E FIGLIO - S.N.C.;Q8;Altro;q8;VIALE UNITA' D'ITALIA, 66100  ;CHIETI;CH;42.39005496;14.15929824
9570;AMBROSINI NICOLA E FIGLIO - S.N.C.;Agip Eni;Altro;q8 gelber;VIA MARVIN GELBER SNC, 66100  66100;CHIETI;CH;42.36296441;14.13762063
40039;DITTA SOZIO DI PASQUALE & INNOCENZO SOZIO S.N.C.;Pompe Bianche;Altro;SOZIO CARBURANTI;VIALE DELL'UNITA' D'ITALIA 5/7 66100;CHIETI;CH;42.39099098;14.15948608
23455;P.D.G. SERVICES S.A.S. DI PACE GIULIO & C;Agip Eni;Altro;STAZIONE SERVIZIO ENI; S.S. 656 KM. 1-896  66100;CHIETI;CH;42.37551151;14.15430933
7472;DI PASQUALE ROBERTO;Tamoil;Strada Statale;TAMOIL Brecciarola;Statale 5 Via Tiburtina Valeria, Km. 213+320, dir. PESCARA;CHIETI;CH;42.32094128;14.08883393
27304;PETROLBITUMI - SOCIETA A RESPONSABILITA LIMITATA;Pompe Bianche;Altro;Più carburanti;Località Villa Selciaroli  66014;CRECCHIO;CH;42.27571067;14.34035008
21301;F.LLI BOSCHETTI ENERGIE S.R.L.;Pompe Bianche;Altro;FLL.BOSCHETTI ENERGIE S.R.L.;VIALE ENRICO MATTEI 36 66051;CUPELLO;CH;42.0664343;14.68273669
30010;DOGLIOLA CARBURANTI S.R.L.;Total Erg;Strada Statale;distributore dogliola ;Statale 650 di Fondo Valle Trigno, Km. 61915, dir. loc. fara 66050;DOGLIOLA;CH;41.94737013;14.66635913
38318;TRADE INVEST S.R.L.;Pompe Bianche;Strada Statale;RES;Statale 81 Piceno Aprutina, Km. 160+600, dir. GUARDIAGRELE 66010;FARA FILIORUM PETRI;CH;42.2439931;14.18088466
15862;MED OIL - SOCIETA' A RESPONSABILITA' LIMITATA;Total Erg;Altro;Punto Vendita TotalErg CH035;località Mezze Macchie  66015;FARA SAN MARTINO;CH;42.10112404;14.23055468
25323;PETROLBITUMI - SOCIETA A RESPONSABILITA LIMITATA;Agip Eni;Altro;Eni;SP EX SS 524 KM 8+710  SN 66022;FOSSACESIA;CH;42.23322707;14.46273018
6666;SERVIZI & GESTIONI ITALIA srl;Q8;Altro;FOSSACESIA SS 16 ADRIATICA KM 487+95;SS 16 ADRIATICA KM 487+95 SNC 66022;FOSSACESIA;CH;42.25143494;14.50743757
33693;DARSENA SRL;Pompe Bianche;Altro;marina del sole;LOCALITA' GROTTE  66022;FOSSACESIA;CH;42.23626702;14.53959793
34002;SELF AREA THOMAS DI BASCIANO TOMMASO;Pompe Bianche;Strada Statale;SELF AREA THOMAS;Statale 652 di Fondo Valle Sangro, Km. 78+344, dir. Nord 66022;FOSSACESIA;CH;42.20906452;14.48966324
32654;FELICE CORRADO;Pompe Bianche;Altro;FUEL  FELICE CORRADO;VIA S.M. MATER DOMINI  66050;FRAINE;CH;41.90459953;14.48670074
27745;T.D.M. S.R.L.;Tamoil;Altro;8143;Viale Alcione 274 ;FRANCAVILLA AL MARE;CH;42.44257993;14.25558552
36734;PETROLIFERA ADRIATICA S.P.A.;Esso;Strada Statale;Distrubutore Esso Francavilla;Statale 16 Adriatica, Km. 455+500, dir. nord 66023;FRANCAVILLA AL MARE;CH;42.4226378;14.28291455
37984;AZZURRA DI GALASSO DAVIDE & C. S.A.S.;Agip Eni;Strada Statale;Eni 26582;Statale 263 di Val di Foro e di Bocca di Valle, Km. 0+400, dir. Est 66023;FRANCAVILLA AL MARE;CH;42.39959357;14.31937784
17659;IP SERVICES S.R.L.;Api-Ip;Strada Statale;FRANCAVILLA A MARE;Statale 16 Adriatica, Km. 456+950, dir. FRANCAVILLA 66023;FRANCAVILLA AL MARE;CH;42.41541188;14.29680134
31187;PETROL SERVICE S.R.L.;Pompe Bianche;Altro;GASOLIN SELF;Viale Alcione 50 66023;FRANCAVILLA AL MARE;CH;42.42930508;14.27599946
15231;PETROL SERVICE S.R.L.;Pompe Bianche;Altro;gasoline station;LOCALITA' SAN LEONARDO  66040;FRANCAVILLA AL MARE;CH;42.42165429;14.27310466
37966;DI IULIO GIUSEPPE;Api-Ip;Altro;IP;via alcione 16 66023;FRANCAVILLA AL MARE;CH;42.42739018;14.27881555
31022;ENI FUEL S.P.A.;Agip Eni;Strada Statale;PV 6606 eni rete Francavilla al Mare;Statale 16 Adriatica, Km. 454+653, dir. Nord 66023;FRANCAVILLA AL MARE;CH;42.42695301;14.27447498
9538;PETROL ABRUZZO SRL SOCIETA' UNIPERSONALE;Total Erg;Altro;TOTALERG;VIALE ABRUZZO SNC 66050;FRESAGRANDINARIA;CH;41.97539416;14.67220366
17355;MARCOVECCHIO FALCO;Pompe Bianche;Altro;marcovecchio falco carburanti;VIA BEATO ANGELO 56 66050;FURCI;CH;42.00771295;14.58593162
25642;X FUEL S.R.L.;Pompe Bianche;Altro;X FUEL GESSOPALENA;VIA S.SEBASTIANO 10 66010;GESSOPALENA;CH;42.06260768;14.27579547
26931;BASILICO ROBERTO;Api-Ip;Altro;IP;CORSO REMO GASPARI SNC 66052;GISSI;CH;42.01899875;14.54364159
20372; MINCARINI MARIO ;Pompe Bianche;Altro;MINCARINI MARIO;VIA G. MARIANI 19 66052;GISSI;CH;42.0190682;14.54192474
33799;OFFICINA FAVORITO - SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;Retitalia;Altro;Retitalia;C.da Lama Dei Terzi SNC 66052;GISSI;CH;42.06271943;14.5906806
33338;X FUEL S.R.L.;Pompe Bianche;Altro;X FUEL GIULIANO TEATINO;VIA NEVI 241 66010;GIULIANO TEATINO;CH;42.31122137;14.28054499
29999;MARRONCELLI & C. SOCIETA' IN ACCOMANDITA SEMPLICE DI MARRONCELLI CAMILLO E ROBERTO;Agip Eni;Altro;MARRONCELLI & C. SOCIETÀ IN ACCOMANDITA SEMPLICE DI MARRONCELLI CAMILLO E ROBERTO;VIA OCCIDENTALE snc 66016;GUARDIAGRELE;CH;42.19318575;14.22018103
8917;MARRONCELLI & C. SOCIETA' IN ACCOMANDITA SEMPLICE DI MARRONCELLI CAMILLO;Agip Eni;Altro;marroncelli &c. sas di marroncelli camillo;VIA A.BAFILE 1/3 66016;GUARDIAGRELE;CH;42.2016795;14.21842754
37601;DI RENZO NICOLA;Api-Ip;Altro;Distributore IP;Via largo del mercato 1 66010;LAMA DEI PELIGNI;CH;42.0409722;14.18626334
38026;BENEDETTA SRL;Esso;Strada Statale;Benedetta S.R.L;Statale 84 Frentana, Km. 75+170, dir. Lanciano 66034;LANCIANO;CH;42.20992576;14.38699016
33960;DI NUNZIO S.R.L.;Pompe Bianche;Altro;DI NUNZIO SRL;VIA ICONICELLA 326/B 66034;LANCIANO;CH;42.2174447;14.41939339
9111;DISTRIBUZIONE CARBURANTI E LUBRIFICANTI-DI- SALOMONE NICOLA E C. S.N.C.;Agip Eni;Altro;Eni Lanciano di Salomone Nicola & c.s.n.c;VIA PER FOSSACESIA 96 66034;LANCIANO;CH;42.22584731;14.39968875
28404;FRAIOLI  MARIO;Api-Ip;Altro;IP;VIALE CAPPUCCINI 29 66034;LANCIANO;CH;42.22646862;14.38769137
27829;G.L. CARBURANTI S.N.C. DI DELL'ELCE WILLIAM & PRIMOMO GABRIELE;Api-Ip;Altro;IP G.L. Carburanti e gomme;Via Goffredo Mameli 119/B 66034;LANCIANO;CH;42.22511483;14.40505765
5526;GESTIONI EUROPA S.p.A.;Total Erg;Altro;LANCIANO;Via del Mare 13/15 66034;LANCIANO;CH;42.23199092;14.39736398
32194;IP SERVICES S.R.L.;Api-Ip;Altro;LANCIANO - S.P. SAN VITO;S.P. SAN VITO - LANCIANO KM. 7,754  66034;LANCIANO;CH;42.22979007;14.40461149
6675;SERVIZI & GESTIONI ITALIA srl;Q8;Altro;LANCIANO VIA GUIDO ROSATO S.N.C.;VIA GUIDO ROSATO S.N.C. 66030;LANCIANO;CH;42.22086427;14.38941836
33919;DELL'ELCE AGOSTINO;Pompe Bianche;Altro;SOC. ITALIANA GAS LIQUIDI SPA di DELL'ELCE AGOSTINO;CONTRADA VILLA MARTELLI 342 66034;LANCIANO;CH;42.24560917;14.41896424
23483;RANELLONE GIUSEPPE;Agip Eni;Altro;stazione eni;VIA DEL MARE SNC 66034;LANCIANO;CH;42.23514223;14.39698622
36233;STAZIONE ENI DI MARCHETTI CLAUDIA;Agip Eni;Altro;STAZIONE ENI DI MARCHETTI CLAUDIA;villa elce s.pedemontana km 3.040 sn 66034;LANCIANO;CH;42.18182645;14.39371124
36293;NUOVA SIDAP  S.R.L.;Q8;Autostradale;ALENTO EST;Autostrada A14 BOLOGNA-BARI-TARANTO, Km. 393, dir. Est 66010;MIGLIANICO;CH;42.38847489;14.28920098
3730;DITTA FERRO VITO;Agip Eni;Autostradale;ALENTO OVEST;Autostrada A14 BOLOGNA-BARI-TARANTO, Km. 393+900, dir. Sud 66010;MIGLIANICO;CH;42.38654047;14.28816706
8897;DE MARCO PATRIZIO;Agip Eni;Altro;De Marco Patrizio;VIA ROMA 134 66010;MIGLIANICO;CH;42.35575839;14.2879581
30067;MED OIL - SOCIETA' A RESPONSABILITA' LIMITATA;Total Erg;Altro;impianto totalerg CH036 Miglianico;c.da cerreto superiore snc 66010;MIGLIANICO;CH;42.39155456;14.2967239
29533;X FUEL S.R.L.;Pompe Bianche;Altro;X FUEL MONTAZZOLI;VIALE ALDO MORO  17 66030;MONTAZZOLI;CH;41.9418909;14.42758394
25802;DI BERARDINO AMEDEO;Pompe Bianche;Altro;stazione di servizio d.b.a. amedeo;via verlinghiera 8 66010;MONTENERODOMO;CH;41.99877272;14.25227299
6293;PETROLBITUMI - SOCIETA A RESPONSABILITA LIMITATA;Agip Eni;Altro;Eni;SPADARIA PEDEMONTANA KM 4+140 SNC 66030;MOZZAGROGNA;CH;42.20090708;14.46875192
21985;SANGRO CARBURANTI DI MAIOCCO GENNARO S.N.C.;Tamoil;Strada Statale;TAMOIL SANGRO CARBURANTI;Statale 652 di Fondo Valle Sangro, Km. 74+300, dir. atessa 66030;MOZZAGROGNA;CH;42.17956798;14.46078658
28696;MUSICARTE INTERNATIONAL DI MASCITTI ANDREA;Pompe Bianche;Altro;MASCITTI CARBURANTI;VIA ACHILLE ROSICA 1 66036;ORSOGNA;CH;42.22003575;14.28569043
33113;VERNA ANDREA;Esso;Altro;P.V. 41447 - VERNA ANDREA;VIA ORTONESE - S.S. 538 KM. 18+149 SNC 66036;ORSOGNA;CH;42.21908497;14.27858606
33115;VERNA ANDREA;Esso;Altro;P.V. 46957 - VERNA ANDREA;Via ORTONESE - S.S.538 KM. 18+18 SNC 66036;ORSOGNA;CH;42.22021323;14.28094104
38575;KEEPCALM S.R.L.S.;Api-Ip;Strada Statale;Distributore IP ;Statale 16 Adriatica, Km. 462+428 , dir. Sud 66026;ORTONA;CH;42.38793901;14.35182251
38139;DI PRIMIO MASSIMO;Retitalia;Altro;Distributore RETITALIA di Di Primio Massimo;VIA M. MAIELLA 14 66026;ORTONA;CH;42.35677169;14.4027009
13834;DITTA RANALLI GIUSEPPE - S.R.L.;Pompe Bianche;Altro;Ditta Ranalli Giuseppe Srl;VIA PORTO 68 66026;ORTONA;CH;42.35689754;14.41200536
9424;TUCCI ALESSANDRO;Agip Eni;Altro;eni;S.S.538 MARRUCINA  66026;ORTONA;CH;42.33015051;14.3909204
8723;SECCIA GIANLUCA;Agip Eni;Strada Statale;SECCIA GIANLUCA;Statale 16 Adriatica, Km. KM468+204, dir. NORD 66026;ORTONA;CH;42.35155698;14.3871063
20095;SPADERA ITALIA S.R.L.;Api-Ip;Altro;spadera italia srl;CONTRADA CALDARI STAZIONE 48 66026;ORTONA;CH;42.29970571;14.36069191
14772;TRE ESSE DI GIUSEPPE SECCIA E FIGLI SAS;Agip Eni;Altro;tre esse di g.seccia e figli sas;VIA DELLA LIBERTA' 160 66026;ORTONA;CH;42.34662225;14.40194964
24506;DITTA CIMINI MAURIZIO & C. S.A.S.;Agip Eni;Altro;CIMINIMAURIZIO C. s.a.s.;VIALE ADRIATICO 15 66020;PAGLIETA;CH;42.17110383;14.50200355
33721;CIMINI S.R.L.;Api-Ip;Altro;STAZIONE SERVIZIO IP;C.DA SINAGLIA SNC 66020;PAGLIETA;CH;42.17513596;14.48649287
15651;AVENTINO S.N.C. DI PARENTE PASQUALE E CASCIATO SALVATORE;Api-Ip;Altro;IP;VIA COLLESALARDO  66017;PALENA;CH;41.97883747;14.13367639
23230;CAROZZA ANTONIO PAOLO;Api-Ip;Altro;stazione di ip di carozza antonio paolo;VIA FRENTANA SNC 66017;PALENA;CH;41.98633104;14.13557818
31179;X FUEL S.R.L.;Pompe Bianche;Altro;X FUEL PALOMBARO;FRAZ. LIMITI DI SOPRA  1 66010;PALOMBARO;CH;42.13531979;14.23464713
30344;ROSS CARBURANTI S.A.S. DI ROSSETTI GABRIELE E C.;Pompe Bianche;Altro;ROSSCARBURANTISASDIROSSETTIGABRIELEEC.;VIA QUADRONI 22 66040;PERANO;CH;42.10912155;14.37586717
25641;X FUEL S.R.L.;Pompe Bianche;Strada Statale;X FUEL PERANO;Statale 154 della Valle del Sangro, Km. 1+780, dir. CHIETI;PERANO;CH;42.10649071;14.37329292
35338;COMUNE DI PIZZOFERRATO;Pompe Bianche;Altro;PIZZOIL;Loc. Fungitoio 1 66040;PIZZOFERRATO;CH;41.92267585;14.23551992
28591;ITALA PETROLI S.R.L.;Api-Ip;Altro;IP-ITALA-POGGIOFIORITO;strada statale 528 km 12+492  66030;POGGIOFIORITO;CH;42.25677635;14.3189165
28944;FANTACUZZI ROBERTO;Pompe Bianche;Altro;fantacuzzi carburanti;VIA A. MUZIO 18 66020;POLLUTRI;CH;42.13852184;14.59666143
34040;PETROLBITUMI - SOCIETA A RESPONSABILITA LIMITATA;Api-Ip;Altro;Più carburanti;VIA M. CARUSI 67 66020;POLLUTRI;CH;42.13775317;14.58852784
36422;LISIO ROCCO;Agip Eni;Altro;ENI;Strada Statale 539, Km. 20 dir. Passolanciano Maiella  66010;PRETORO;CH;42.21898497;14.1383636
32457;IP SERVICES S.R.L.;Api-Ip;Altro;QUADRI - P.ZZA DEL POPOLO;P.ZZA DEL POPOLO  66040;QUADRI;CH;41.925602;14.28869464
30238;COCCIAGLIA ANTONIO;Esso;Altro;ESSO;VIA VAL DI FORO  66010;RAPINO;CH;42.21477982;14.18874018
19104;MALANDRA ANTONIO;Tamoil;Altro;Tamoil di Malandra Antonio;VIA MADONNA DELL'ALENTO 22 66010;RIPA TEATINA;CH;42.36864298;14.2346026
18971;ANXA ENERGY S.R.L.;Pompe Bianche;Altro;PORTOBELLO ROCCA S.GIOVANNI;CONTRADA SANTA  CALCAGNA SNC 66020;ROCCA SAN GIOVANNI;CH;42.25980848;14.43051785
33908;ROCCACARBURANTI DI DI DONATO ANNA E C. - S.A.S.;Pompe Bianche;Altro;ROCCACARBURANTI;C.da Collegrande  66040;ROCCASCALEGNA;CH;42.07042014;14.3153955
38489;COSTANTINI GIUSEPPE;Agip Eni;Altro;Eni Cafè;via aterno  66020;SAN GIOVANNI TEATINO;CH;42.42200639;14.16533455
23499;FLORIO RAFFAELE;Agip Eni;Altro;Eni PV 26622 Florio Raffaele;VIA MAZZINI 60 66020;SAN GIOVANNI TEATINO;CH;42.41960092;14.18389908
9724;DRAGONARA SERVICE SNC DI SANTOLERI CARLO & C.;Agip Eni;Altro;eni station dragonara;VIA PIETRO NENNI SNC 66020;SAN GIOVANNI TEATINO;CH;42.40156394;14.16741192
30065;MED OIL - SOCIETA' A RESPONSABILITA' LIMITATA;Total Erg;Altro;impianto totalerg CH033 Ipercoop;VIA PO 1 66020;SAN GIOVANNI TEATINO;CH;42.41612195;14.17033955
10692;DITTA SOZIO DI PASQUALE & INNOCENZO SOZIO S.N.C.;Pompe Bianche;Altro;Sozio Carburanti;VIA BOLZANO S.N.C. 66020;SAN GIOVANNI TEATINO;CH;42.4299012;14.19303451
34584;DITTA SOZIO DI PASQUALE & INNOCENZO SOZIO S.N.C.;Pompe Bianche;Altro;SOZIO CARBURANTI METANO;Via Bolzano  snc 66020;SAN GIOVANNI TEATINO;CH;42.42990172;14.19307597
14719;ENNIO LAURETI S.R.L.;Api-Ip;Altro;STAZ.IP SAMBUCETO;VIA CAVOUR 110 66020;SAN GIOVANNI TEATINO;CH;42.42885556;14.19706768
11980;COLELLA TONINO;Agip Eni;Altro;colella tonino;VIA MONTENERO SNC 66050;SAN SALVO;CH;42.03912985;14.7366122
8093;DI.T.S. S.A.S. DI TRANCHETTI SANDRO & C.;Agip Eni;Strada Statale;DI.T.S. AGIP;Statale 16 Adriatica, Km. 524, dir. nord 66050;SAN SALVO;CH;42.06756807;14.77329612
31550;GRANATA GIANFRANCO;Esso;Strada Statale;Esso Di Granata Gianfranco;Statale 16 Adriatica, Km. 523+568, dir. sud 66050;SAN SALVO;CH;42.07068813;14.76444885
14975;METANAUTO SAN SALVO DI LORETA GIUSEPPE  E F.LLI & CO.  SAS.;Ies;Altro;Metanauto San Salvo Sas;STRADA COMUNALE VECCHIO MULINO  66050;SAN SALVO;CH;42.05592832;14.75728333
15894;MED OIL - SOCIETA' A RESPONSABILITA' LIMITATA;Total Erg;Altro;Punto Vendita TotalErg CH034;Contrada Piana Sant'Angelo  66050;SAN SALVO;CH;42.05817512;14.76273983
8621;GESTIONI EUROPA - SOCIETA' PER AZIONI;Total Erg;Altro;SAN SALVO;via Grasceta snc 66050;SAN SALVO;CH;42.05819478;14.73804525
